1,45446
0,35081
0,2439
1,1806
1,49
0,68
1,21
1,1116
0,212
1,3
0,10
1,189
0,34844
1,22641
1,13
0,43620
1,18401
1,2562
0,11
1,25133
1,7
0,5673
0,370
1,9
0,88
0,257
1,4194
1,1530
0,221
0,3438
1,81
1,13380
1,1
1,553
1,233
1,5382
0,20741
0,13698
0,16261
1,1
0,46
0,41722
1,3606
0,33696
0,2634
0,1184
0,10378
0,37874
0,2164
0,276
1,1115
0,4
0,3
1,10
1,539
1,41320
1,661
0,3
0,3849
1,1
0,1716
0,108
0,14649
1,1958
1,26391
1,12658
1,325
0,18172
1,19919
1,6356
0,2816
0,222
1,4422
1,140
1,7377
0,9707
0,2081
0,65
0,4
0,14
1,1
1,2983
1,122
1,11
0,16665
1,48548
1,86
0,35227
0,4
1,13577
1,545
0,2055
0,1345
1,15
1,10895
1,18423
1,850
0,25
0,2
1,6289
0,5
1,3
1,21881
1,7
0,1152
1,32
1,13812
0,448
0,10015
1,91
1,1504
1,33
1,16
1,670
1,34265
0,6564
0,105
0,586
1,175
0,6121
0,6
0,4722
1,451
0,9247
0,14
0,302
0,1576
1,160
0,3544
1,10015
0,10936
0,20971
0,1085
1,3
0,2
1,44221
1,4781
1,14098
1,95
1,1705
1,2
1,7106
1,787
1,10058
0,16147
0,1
1,16249
1,413
0,182
1,1944
1,41134
0,17889
0,369
1,12760
0,39925
0,52
0,265
1,2
0,1019
1,3152
1,77
0,4065
0,28800
1,47355
0,27730
1,19785
0,1456
1,2546
1,1
1,70
0,1591
1,12898
1,364
1,6499
1,98
1,713
1,29047
1,1092
1,199
0,22507
0,18648
0,1355
0,3264
1,1
1,15357
1,221
1,1289
1,5077
1,1
0,345
1,1
0,264
1,94
0,40755
0,23445
0,8535
1,67
1,1727
0,5330
0,1878
1,1134
1,6337
0,35722
0,14568
0,2920
0,340
0,350
0,29322
0,183
1,42261
0,20078
1,11702
1,8620
1,745
1,3680
0,31922
1,116
0,757
1,473
1,5679
0,49587
0,822
1,1672
1,35
0,2029
0,26372
0,2
0,7302
0,474
0,86
0,25649
0,1510
1,35152
0,77
0,31636
0,49
0,2908
0,25323
0,14
0,14522
1,35385
0,3865
1,12609
0,9161
0,23596
1,1325
0,470
0,14
1,6541
1,78
0,2
1,29311
1,51
0,706
0,502
1,13678
1,45591
0,2166
0,17977
1,2409
0,86
0,26
0,2598
1,13
1,99
1,5
0,20299
1,6413
1,91
0,361
0,44557
0,10464
0,5300
1,2708
0,1414
1,499
0,22
0,16438
0,239
1,233
1,31371
1,28287
0,21029
0,1
1,2551
0,955
0,2
0,11406
1,931
0,5
1,3351
1,38416
0,8078
0,666
1,8
0,3
0,349
1,229
0,9
0,18451
1,1438
1,44956
0,90
0,520
0,364
1,45642
1,612
0,582
0,1442
1,1853
0,17750
0,14
1,22204
1,1784
0,31
1,3714
0,34487
0,6202
1,16880
0,11107
0,24986
0,4635
1,11101
0,1384
0,5208
0,16
0,28356
1,30179
1,11
0,12
0,9
1,166
1,43
0,19047
0,431
0,507
1,42914
1,42702
0,31017
0,579
0,12530
0,14118
0,86
1,36
1,555
0,117
1,848
1,340
1,36
1,51
1,13
1,595
1,11
1,283
0,6660
1,21949
0,44492
1,1140
1,199
0,235
1,759
0,3888
0,67
0,10285
1,90
0,6
0,10309
1,411
0,243
1,6399
1,387
1,2
0,22929
0,9312
0,1
0,16
1,885
1,138
0,1
1,29213
1,87
0,57
1,428
0,397
0,5
0,304
1,13190
0,5488
1,2356
0,2469
1,11966
1,44233
1,33
0,36359
0,24105
1,14227
1,2191
1,26470
0,9157
0,48052
1,355
0,96
0,38
1,34567
1,5761
1,1313
0,1348
1,4442
1,26208
0,7675
1,190
1,23453
0,1
1,19849
0,39296
0,129
1,5518
0,14862
1,697
1,2215
1,160
1,2011
0,4310
0,990
1,111
1,62
1,556
0,5
0,44262
1,318
1,8998
0,21713
1,40052
0,21335
0,12501
1,9176
1,4
0,52
0,6
1,146
0,3177
0,5558
0,7419
0,28713
0,207
0,42
1,58
0,12874
1,9511
0,17167
1,1
0,23
0,6
1,2196
1,158
1,881
1,2826
1,4612
0,69
1,100
0,591
0,4988
0,12
1,4303
1,48092
0,3118
0,1233
0,4
0,44482
1,2
0,31
0,12319
1,1027
1,163
0,2697
0,4656
0,8
0,914
0,3473
0,1318
1,37
0,2384
1,40661
1,19
0,17611
1,9487
0,24
0,2774
1,1
0,155
0,10914
0,45258
0,12152
1,28338
0,217
0,39049
0,298
0,3906
0,9493
0,3697
0,88
0,10
0,26
1,7551
1,517
0,12138
0,218
1,9135
0,84
0,9784
0,1046
1,4
1,36752
0,20
0,3840
0,17
0,421
0,62
0,4168
1,1118
0,619
0,302
0,263
1,21496
1,33543
0,76
1,7972
0,919
0,37924
0,4
0,29218
1,45272
0,16662
1,2845
1,829
0,9311
0,128
0,38
1,286
0,15736
0,4846
0,32
0,51
1,23
1,21652
1,11300
1,465
1,14448
1,5592
0,30
1,3
1,14506
0,9521
0,37613
0,488
0,2032
0,12632
0,18987
1,5900
0,14200
1,5241
0,7
1,425
0,16063
0,1987
1,2461
0,472
1,1350
0,1
0,9484
1,2
1,1584
1,26
0,39077
0,68
1,540
0,18597
0,1365
1,6208
1,9083
1,2268
0,9450
0,23362
1,23
1,18935
0,45
1,170
1,6333
1,43
1,15495
0,3293
1,3171
1,369
0,19617
1,2590
1,10938
1,199
1,46
1,534
0,4685
0,914
1,1598
0,12022
1,1290
0,9413
1,21
0,32692
0,708
0,11494
0,1660
1,22368
0,3156
0,38030
0,1
1,711
1,72
0,3641
0,141
1,973
0,30197
0,9
0,147
0,25802
1,1426
1,48024
0,689
1,20743
0,843
1,2
0,5805
1,24131
0,15344
1,1810
1,6510
1,37457
1,412
1,45
1,43141
0,5305
1,26377
1,1883
0,41795
1,235
1,1
1,9236
1,28
0,16
0,5181
0,39075
0,229
0,88
0,23498
1,428
1,835
0,31764
0,21
1,448
1,1
0,3726
0,1922
0,3655
1,4
0,30
1,4096
0,8
1,398
0,39439
1,17474
1,1362
0,1441
1,19099
1,561
1,2
0,43083
0,1211
0,6158
1,14741
1,319
0,538
0,2
1,10507
0,1014
0,4
1,38
0,30830
0,525
0,5
1,45
0,1049
1,8874
0,82
1,5208
1,29121
0,2422
0,9543
1,10266
1,6
0,10002
0,30
0,899
0,1216
1,31260
1,20879
0,4774
0,24
0,6146
0,7925
0,26
0,2
1,7189
1,3236
0,3
0,27474
0,19919
0,196
0,2079
1,2934
0,161
0,14183
0,135
0,10
1,8096
0,19
0,816
1,16392
0,121
1,30909
1,15690
0,377
1,31104
1,1
1,32767
1,3
0,246
1,5
1,58
1,16705
1,58
1,475
0,23
1,258
0,233
0,8
1,219
1,113
0,3244
0,350
1,2037
0,142
1,128
1,587
1,2
1,65
0,9
1,8526
1,2199
1,62
1,357
0,8
0,838
0,18826
0,2
0,25246
1,22475
1,11
0,31342
1,37201
1,15267
1,23325
1,11716
0,34746
0,148
0,3336
1,548
1,236
0,1387
0,13645
0,23618
0,3813
0,18810
0,34304
1,1286
1,280
0,7
1,7276
1,4
1,223
1,3632
1,2
0,42871
1,7992
1,182
0,352
0,74
0,11
1,31445
1,2400
0,13704
0,15361
0,1
1,48
1,657
1,7996
0,36
1,7538
0,3
1,5560
0,48
0,189
0,15228
1,886
0,3
1,418
1,3
0,47121
0,8
1,519
0,8638
0,387
0,96
1,21
0,48
1,9
0,2
0,23120
0,6592
1,18
0,8770
0,89
1,6
1,3
1,1237
0,10551
0,292
0,10
0,1563
0,2034
1,761
1,1220
1,8
1,10967
1,1923
0,110
1,22430
1,2096
1,15
0,7970
0,8411
1,69
0,44
1,82
1,17
1,879
1,84
1,7733
0,101
0,51
1,1342
0,325
1,33914
1,8
1,45731
0,7
1,25396
0,326
0,6559
1,2382
1,26081
1,1
0,6169
0,36
1,18709
0,1
0,45
0,983
1,24971
1,170
1,23343
1,32549
0,2313
1,7
1,5968
1,276
0,31756
1,16743
1,55
1,25241
0,4628
1,192
0,17205
1,13
0,23
1,1
0,2790
1,223
1,17899
0,36875
0,2467
0,566
0,39428
1,49140
0,31534
0,28
0,1
1,33235
1,43132
1,609
0,10695
1,2337
0,398
0,1
1,104
0,24192
1,83
0,2
1,37
0,14
0,101
1,1
0,14613
1,2
1,14612
0,22976
1,5
1,18681
1,2
1,10
1,42742
0,406
1,12
1,3
1,312
1,406
1,150
1,18611
1,168
1,734
1,38233
1,1721
1,10
0,32
1,16924
1,293
1,1341
1,850
1,6
1,11112
1,4498
0,198
0,1705
1,1821
0,391
0,183
0,2478
1,37334
0,195
0,1235
0,1277
1,24053
1,36831
1,2570
0,1758
0,32163
1,9834
1,4
1,41581
0,2006
1,253
0,619
0,137
0,25
0,4252
0,6
1,213
0,301
1,25208
1,8695
1,220
1,21242
0,24075
0,70
1,12
1,13854
0,1
1,49476
1,100
0,11453
0,1514
1,22262
0,5
1,44486
0,459
0,488
1,26884
1,310
1,9847
1,37988
1,2
1,7188
0,11310
0,11860
0,13
0,11077
0,31455
0,18
1,2
1,515
1,3
0,2825
0,7
1,9212
1,2115
0,14676
0,64
1,32
1,386
1,45825
0,2
0,7792
1,156
0,19365
0,41050
0,16603
0,40705
0,11101
0,332
1,12371
0,1
0,29243
1,7526
0,6886
1,41
0,342
0,4203
0,5597
0,3949
0,106
0,8
1,26238
0,5986
0,31106
1,2360
1,13117
1,155
1,24870
0,44233
0,11
1,4
0,21
0,2
0,25
1,225
1,186
1,83
1,13845
0,122
0,1938
1,5
1,2268
0,19
0,18353
1,3
0,31269
0,193
1,8
1,29341
1,131
0,424
0,224
0,5574
0,36
1,338
1,3739
0,18894
1,467
0,12479
1,374
0,1200
1,47262
0,11483
1,753
0,404
0,2204
0,68
1,27
0,8
1,125
0,1
1,4252
1,37
0,6
0,21534
1,3881
1,96
1,11140
0,9680
0,26501
1,7
0,1
0,20735
1,53
1,20896
0,8763
1,12550
1,2610
1,4
0,41077
1,3533
1,26
1,31261
0,19
0,4
0,6982
1,54
0,59
1,5814
0,202
0,5489
1,6871
0,11426
0,33211
0,20020
0,13543
1,9419
1,19
0,878
0,3632
1,7
1,3100
1,375
1,70
0,5183
1,19284
1,15857
1,22090
0,2026
1,6134
0,553
1,23768
1,771
1,25
1,500
0,2
1,5335
1,16910
1,7447
1,3340
0,91
1,4389
0,3
0,510
1,37
1,181
1,20
1,1
0,715
0,248
0,12204
1,22787
0,3
1,8
1,20699
0,299
0,771
1,3
0,6255
1,49694
0,173
0,17091
0,48681
0,1596
1,31701
0,92
0,5
1,1
1,17
0,7591
1,40592
0,2
0,5103
1,1
1,741
0,15593
0,39776
1,6530
1,134
0,25
1,3212
0,2
0,299
1,30231
0,78
0,242
1,5921
1,10164
1,20769
1,15463
0,3378
0,1590
1,8225
0,27296
1,39152
1,130
0,6065
1,210
1,7
1,1087
1,33
1,71
0,12
1,45701
1,1218
0,219
0,36266
0,145
1,5892
1,34472
1,362
1,5148
1,22163
1,32
1,273
1,13
0,166
1,19
0,46775
0,15273
1,1667
1,35779
0,8363
0,16884
0,510
1,13508
0,747
1,2663
1,303
0,87
0,3387
0,16560
0,637
0,205
0,338
0,11968
0,528
0,1275
0,7593
0,89
1,48262
1,36897
0,2098
0,20143
1,23213
1,4620
0,26371
1,35606
0,24069
0,1025
1,32693
0,32448
0,6
1,303
0,22
0,137
1,1
1,438
1,3014
1,11903
0,3318
1,38446
1,8497
1,638
1,1196
0,19010
1,14601
0,16129
0,2
0,438
0,24300
1,5
0,2090
0,3594
0,40070
1,13
0,88
1,145
0,9
0,7297
0,3091
0,19
0,4296
1,1226
0,46
1,38904
0,6
1,210
1,27
0,3111
1,2031
1,88
0,2
0,136
0,3260
1,6761
1,1
0,5980
1,2539
1,1371
0,2
0,29645
1,3030
1,25
0,47606
0,17366
0,9878
1,33077
0,5988
0,2
1,26
0,16673
0,7
0,9
0,79
0,27773
1,1595
1,3754
0,4318
1,175
1,2144
1,131
1,781
1,732
1,253
0,24
0,380
0,1
1,5665
0,8779
1,17076
0,54
0,3
0,35855
1,48455
0,29713
1,38118
1,1055
0,2
0,3141
0,10824
0,13217
0,43
0,6204
0,2
0,62
0,32264
1,1876
1,4760
0,65
1,33689
1,4521
0,11515
0,338
0,674
0,6975
1,9
0,1197
0,34
0,11329
0,3
0,25265
0,6946
0,375
0,8345
1,368
1,47
0,6140
0,4
0,846
0,1
0,1910
1,14
1,471
1,285
0,6051
0,3
0,506
0,13118
0,14315
0,66
0,7730
1,9
1,7209
1,922
0,8221
0,4626
1,615
0,1
1,10
1,35
1,270
0,21909
0,1
1,216
0,256
0,5363
1,7
0,540
1,24366
0,1
1,4853
0,10577
1,15
0,1041
1,12514
1,10121
0,36
0,13921
0,1501
0,44520
0,3
0,35838
1,31791
0,276
0,25421
1,118
1,59
0,51
0,1
0,6919
1,42843
1,1606
0,17
0,6542
1,4
0,22751
0,1589
1,1768
1,1
0,7743
0,27103
0,376
0,38891
1,767
0,15503
0,448
1,16130
1,1817
1,4470
1,24208
1,837
0,4600
1,9855
0,420
0,11194
1,10862
0,2795
0,22908
1,14689
1,167
1,19739
0,12129
0,31773
0,158
0,2608
1,30
0,25893
0,789
0,132
1,41722
1,1
1,85
0,9
0,18503
1,85
1,44
0,31035
1,1917
0,482
0,20777
1,409
0,39306
0,8
0,31954
1,43
1,50
1,10
1,1119
0,28
1,21545
1,175
0,2
0,196
1,27652
0,22321
1,6848
0,49443
0,1
0,343
1,42
1,2
1,3513
0,41473
1,33
1,37367
0,1
0,837
0,36
1,21907
0,2179
1,626
0,19872
1,17727
1,5730
1,427
0,38873
1,22242
1,4
1,27345
1,5498
0,4
1,27115
0,5340
1,2493
1,18064
1,7812
1,6734
0,17504
0,15562
0,12672
0,534
1,142
0,32
0,6
1,12570
1,5301
0,11432
0,2466
1,646
1,2036
0,1
1,4
0,12578
1,5015
1,310
1,5344
0,21
0,24868
1,5
1,3704
0,43089
1,804
0,5543
0,3753
1,9323
1,1
1,11312
1,20949
1,138
0,19629
0,519
0,15
0,27639
0,20247
0,7
0,4
0,238
1,14258
0,40881
0,10
1,4
0,444
0,16899
1,10259
0,280
0,574
0,351
1,2504
0,239
1,19499
1,117
0,876
1,65
1,43121
0,207
1,5581
0,641
0,2053
0,1425
1,41819
1,2349
1,25810
1,25
0,10711
0,8669
0,1
1,24
1,33
1,1873
0,9773
0,34203
1,209
0,116
0,24603
0,3785
0,43
0,2
1,105
0,77
0,1
1,14154
1,45517
0,17863
1,74
0,3013
0,368
1,852
0,6382
0,3974
0,117
1,858
0,6589
1,415
1,6
0,1534
1,65
1,13060
1,29726
1,14303
1,4
1,92
1,4479
0,3
1,16622
1,36200
1,15
1,16143
0,7
1,8476
0,340
1,443
0,7093
1,643
1,700
1,10
0,4151
1,31044
0,14735
0,734
1,169
0,49
0,339
0,49865
1,5370
0,5153
1,3551
1,15348
0,68
1,40672
1,7144
0,310
0,336
1,541
1,4094
1,10402
0,65
1,37020
1,235
0,14633
1,3
0,149
1,19079
1,28
1,37
0,10
0,261
1,2211
1,69
0,7
0,425
1,5849
0,28
0,7
1,37241
0,1658
0,1716
1,93
1,2583
1,778
0,507
0,16
0,1561
0,83
1,7817
0,22761
0,20303
0,389
0,55
1,28
1,2972
1,41626
0,9905
0,5330
1,17712
0,1
1,27
0,12598
0,21011
0,1527
0,8833
1,2
0,112
1,2038
0,37797
0,21
0,18
1,634
1,32496
1,6
0,10
1,16755
0,330
0,68
0,1358
0,24166
1,10188
1,1670
0,764
0,256
1,649
1,2024
0,2
1,7266
0,12103
0,6917
0,1051
0,115
0,121
1,113
0,6
1,442
1,8691
1,4641
1,3581
1,806
0,69
1,151
0,14
0,5
0,1259
0,2
1,493
1,196
1,11745
1,10
0,14192
0,3516
0,9
1,103
0,2130
1,1
0,1073
0,32154
0,19585
1,480
1,14029
0,135
0,31849
0,339
0,15
1,1577
0,54
0,2702
0,24256
1,12037
1,1746
0,12028
0,7660
0,457
1,2
0,31347
1,24267
0,1
0,2102
0,251
1,77
1,6760
1,1899
0,20003
1,905
1,1
1,175
0,18812
1,1
1,39
0,10
0,808
0,808
0,259
1,159
0,5660
1,542
0,409
1,354
1,944
0,16955
0,207
1,22
1,28950
0,46761
1,242
0,49156
1,131
0,7971
1,25140
1,7548
0,102
0,866
1,18178
0,23307
1,45130
0,582
0,3393
0,23156
0,15
1,6690
1,120
1,1
0,67
0,380
0,9809
1,11956
1,2595
0,8095
1,11975
1,6024
1,743
1,37
0,36
1,6048
1,66
0,7969
0,1
1,14
1,3251
1,4729
0,1872
0,1
1,1327
0,1
1,714
1,34418
1,469
0,4124
1,42971
1,315
1,294
0,12
0,2
0,7658
0,21
0,51
0,370
0,870
0,1025
0,7414
0,2439
0,119
1,27651
1,5102
1,115
1,31
1,22
1,1854
1,255
0,4047
1,64
1,175
1,23442
1,3620
1,582
1,3041
1,463
1,22826
1,1228
1,9366
1,48104
0,33700
1,20552
0,49030
1,450
0,128
1,3695
1,3914
0,12
0,1371
1,10863
1,1
0,5370
1,216
0,54
1,17413
0,914
1,20299
0,4
1,5
1,28
1,2919
0,3144
1,294
1,12616
0,4622
1,572
1,15173
0,3275
1,15975
0,4966
1,385
1,2190
0,8022
0,1
1,28949
1,39
0,30788
1,45079
1,48
0,30155
0,2
1,16427
0,132
1,37700
1,40056
0,16450
1,282
0,4191
1,14174
1,317
0,1
1,736
1,20
1,3
1,571
0,15
1,71
0,25540
1,153
1,36200
0,29934
0,101
0,36
1,2165
0,21398
0,95
1,1481
0,368
0,8907
0,4798
0,4943
0,3141
1,68
0,2
0,22
0,183
0,170
0,3
0,24087
0,6221
1,22
0,540
0,40777
0,1
0,1341
1,1
1,11
0,23097
1,2316
0,46
1,8590
1,168
1,151
1,9414
1,18708
0,24296
0,1304
0,42199
0,832
0,14184
1,23410
1,1
0,2347
1,4
0,47
1,17566
0,139
1,5154
0,1690
1,267
1,2
1,1364
0,8
1,3615
1,2313
1,10494
0,9239
1,26322
1,15
0,18471
1,8886
0,14627
0,7823
0,3110
0,10
0,753
0,34063
1,586
0,12452
0,1597
0,338
1,292
1,1124
0,932
0,3000
1,75
1,8
0,2273
0,158
1,21730
0,9906
1,3
1,1063
1,46635
1,11239
0,311
0,856
0,3013
0,1
1,1
0,6
0,34609
0,26591
1,1
1,28879
1,6550
1,1664
0,12446
0,10
0,3
1,18437
1,171
0,28067
0,37041
1,7287
0,437
1,378
1,1
0,4
0,4086
0,19291
0,16296
0,7
0,3652
0,18444
1,1
1,90
1,2
0,122
1,515
0,900
1,19503
1,4193
0,3
1,30
1,124
1,36787
0,1099
0,4389
1,11
1,3
1,7732
1,15914
0,9254
1,6616
1,883
0,5797
0,29
0,2392
0,50
0,70
0,640
0,2013
1,574
0,10727
0,365
1,10501
0,1301
0,10535
1,2
1,6794
1,5
1,59
0,8237
1,398
1,6
1,11201
0,42957
0,1015
0,21882
0,3390
0,27248
1,350
1,69
1,20495
1,26
0,369
1,12892
1,1803
1,65
0,13734
1,14941
0,10885
1,256
0,2
1,2123
1,17783
0,9723
0,23203
1,165
1,362
0,13001
0,186
1,1702
1,956
0,2
1,49136
1,36842
1,10321
0,999
0,10
0,8429
1,2505
1,918
0,7396
1,2201
1,5
0,2
0,3252
1,15431
0,626
1,36188
1,7048
1,4364
0,10820
0,12096
0,1
1,8
1,990
0,7
0,17723
0,254
0,95
0,3774
0,14818
1,3611
0,149
0,50
1,7
0,1185
0,139
1,24
1,2108
1,38717
1,5728
0,48
1,7077
1,1857
0,5758
1,7081
0,1
1,647
1,1184
1,6342
1,32857
1,3561
0,398
1,6
0,3
1,46976
1,16330
0,21038
0,98
0,1249
1,2545
0,38424
1,13153
1,64
1,24345
0,4124
0,311
1,3759
0,1877
0,1054
0,397
1,784
0,2
1,2297
1,49120
0,4
0,9257
1,2165
1,53
1,1772
1,22234
1,21162
0,8
0,3792
1,12406
0,8411
1,19065
0,3
1,1
0,399
0,17925
1,4805
0,656
0,24
0,29175
0,134
0,236
0,5379
1,467
0,53
1,3737
0,11335
0,92
1,5
1,19741
1,23633
1,58
0,3
0,606
0,48523
0,29374
0,1
0,6759
1,20171
0,29523
1,2102
1,4
1,1
0,47125
0,73
0,33
1,4
0,17
1,7112
1,45113
1,6049
0,15541
1,5526
1,16793
1,7835
1,21180
0,37
1,5944
0,651
0,18723
1,12496
1,36
1,2108
1,2
0,489
0,23348
1,515
1,6663
1,10414
0,8
1,2
0,36636
1,138
0,651
0,477
1,14
1,566
1,1402
1,227
1,25091
1,1867
1,322
1,20468
0,11
0,76
0,974
0,21
1,379
1,721
1,20769
0,21860
1,9641
0,466
0,79
0,45610
0,6
0,41685
0,53
0,29
1,45
0,4859
1,102
1,21495
0,22221
0,9874
0,42133
1,63
1,38836
0,902
1,5
0,1916
0,5030
0,2
0,8491
0,4
0,1557
0,34801
0,593
1,608
1,3371
1,17117
1,130
0,835
0,3687
1,19130
0,15
0,2252
0,1
1,4991
1,3967
0,8398
1,9
1,3094
1,154
0,5137
0,162
1,13485
0,18775
0,33544
1,2
0,105
0,4
0,4
0,8
1,12
1,34
1,11894
1,3333
1,3597
0,16305
1,22128
0,24
0,75
0,10
1,3055
1,6
1,1
0,1
0,5667
1,598
0,284
0,41
1,505
0,2
0,1057
0,275
1,18896
0,30805
0,186
0,25
0,22631
1,5
1,10177
1,3812
1,310
0,26491
0,5880
0,33043
0,144
1,1
0,23
0,14514
0,25097
1,9059
1,3419
1,1407
1,5850
1,19438
0,11125
0,1
0,7561
0,44949
1,39586
0,9
1,3968
0,4443
1,28
1,2181
0,14029
1,214
0,52
0,11
0,723
1,6913
1,12054
0,20731
0,10934
1,4428
1,2380
0,2
0,3
0,777
1,1376
0,1437
0,23396
1,30511
0,13195
0,2420
1,4
0,1060
0,1
0,103
1,3
1,199
1,292
0,1290
0,12124
1,1807
1,3601
0,2
0,30504
1,31
1,473
0,18196
0,1
0,1544
0,62
1,31221
1,5599
1,48285
0,6808
0,8109
1,753
0,1117
1,1318
1,4
0,49
0,317
0,5968
0,798
1,46
0,4641
0,5389
1,33885
1,10
0,6
1,727
1,1112
1,65
0,352
0,4823
1,48411
0,2956
1,12
0,8903
1,654
1,2
1,31
0,1
0,39174
1,1100
0,3017
0,38603
1,2
1,19108
1,12995
0,2
1,5628
0,189
1,8209
1,22
0,134
1,905
0,46909
1,2828
0,12
0,121
1,34525
0,6
0,44
0,576
1,14153
0,28
1,1426
1,42
1,15812
0,7
0,2
1,23341
1,310
1,2
0,7
1,2879
0,4
1,60
0,47
0,4602
1,47701
1,2
0,486
0,2289
0,3886
0,18
1,66
1,40
0,14
0,5794
0,1
0,34323
0,1111
1,51
0,18457
0,6792
0,770
0,7
1,9714
0,21
1,20948
1,644
0,21780
1,26280
1,5530
1,27
0,1475
1,368
0,6
1,635
0,229
1,66
1,9691
1,354
0,611
0,218
0,7936
1,1745
0,687
1,19790
0,10887
0,16565
0,8767
0,916
0,371
1,7399
0,1156
1,904
0,40144
1,182
1,18485
1,20504
1,28977
0,2618
0,44579
1,1295
0,10177
0,183
1,168
1,65
1,114
0,598
0,2159
1,1
0,6138
0,33224
0,23622
1,1
0,4313
1,24
1,1
0,11744
1,974
1,30432
0,490
1,86
0,88
1,690
1,158
0,7
0,45658
0,6836
1,33339
0,4974
1,3416
0,757
0,2097
1,4
1,72
1,258
1,4650
1,2501
0,106
1,7
0,1
1,410
1,777
0,3248
1,26989
1,1
0,1
1,47256
0,8
1,327
0,30731
0,20092
1,26
1,8206
1,12334
0,150
1,707
1,1
0,16
1,12
1,19
0,40834
1,3158
1,31907
